rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,LockStatus,NumOfSats,HDOP,AgeOfDiff,xEast,yNorth,zUp,BaseStationID,NTRIP_Status,MessageDisplay
1720654922002618675,,99,,1720654922,2270936,"""SparkFun GPS Diagnostic""",6,12,0.49,0.4,-174287.22106383156,-46395.344679381575,-2667.6741500703997,"""PSU_Pitts""",True,"""SparkFun GPS Locked with RTK"""
1720654922125398583,,100,,1720654922,124981641,"""SparkFun GPS Diagnostic""",6,12,0.49,0.2,-174286.69068813344,-46394.214427080355,-2667.596404326607,"""PSU_Pitts""",True,"""SparkFun GPS Locked with RTK"""
1720654922223880384,,101,,1720654922,223077297,"""SparkFun GPS Diagnostic""",6,12,0.49,0.2,-174286.1493126722,-46393.07659422185,-2667.5263064568935,"""PSU_Pitts""",True,"""SparkFun GPS Locked with RTK"""
1720654922302228817,,102,,1720654922,301566123,"""SparkFun GPS Diagnostic""",6,12,0.53,0.3,-174285.60435725062,-46391.935930943466,-2667.450088071494,"""PSU_Pitts""",True,"""SparkFun GPS Locked with RTK"""
1720654922407580598,,103,,1720654922,407169103,"""SparkFun GPS Diagnostic""",6,12,0.49,0.4,-174285.06120897055,-46390.78716703986,-2667.362855782767,"""PSU_Pitts""",True,"""SparkFun GPS Locked with RTK"""
1720654922518262841,,104,,1720654922,517827749,"""SparkFun GPS Diagnostic""",6,12,0.48,0.5,-174284.50431736908,-46389.63614179405,-2667.2742317040443,"""PSU_Pitts""",True,"""SparkFun GPS Locked with RTK"""
1720654922637759791,,105,,1720654922,637257575,"""SparkFun GPS Diagnostic""",6,12,0.48,0.2,-174283.94082680586,-46388.49016654482,-2667.1984697793587,"""PSU_Pitts""",True,"""SparkFun GPS Locked with RTK"""
1720654922812370863,,106,,1720654922,811379671,"""SparkFun GPS Diagnostic""",6,12,0.49,0.3,-174282.78989626357,-46386.17743050013,-2667.030134963525,"""PSU_Pitts""",True,"""SparkFun GPS Locked with RTK"""
1720654922905931722,,107,,1720654922,905140638,"""SparkFun GPS Diagnostic""",6,12,0.5,0.4,-174282.1993677261,-46385.019308121664,-2666.9545475715686,"""PSU_Pitts""",True,"""SparkFun GPS Locked with RTK"""
1720654923023979923,,108,,1720654923,21326780,"""SparkFun GPS Diagnostic""",6,12,0.47,0.3,-174281.6015569718,-46383.85210041002,-2666.878695400098,"""PSU_Pitts""",True,"""SparkFun GPS Locked with RTK"""
1720654923110990719,,109,,1720654923,110496997,"""SparkFun GPS Diagnostic""",6,12,0.48,0.2,-174280.98343135693,-46382.69336929747,-2666.797348813817,"""PSU_Pitts""",True,"""SparkFun GPS Locked with RTK"""
1720654923210804435,,110,,1720654923,210322141,"""SparkFun GPS Diagnostic""",6,12,0.49,0.3,-174280.36910355146,-46381.52857746768,-2666.722064350842,"""PSU_Pitts""",True,"""SparkFun GPS Locked with RTK"""
1720654923308650012,,111,,1720654923,304353237,"""SparkFun GPS Diagnostic""",6,12,0.48,0.4,-174279.73408208354,-46380.36930121628,-2666.642253941038,"""PSU_Pitts""",True,"""SparkFun GPS Locked with RTK"""
1720654923420544582,,112,,1720654923,419105529,"""SparkFun GPS Diagnostic""",6,12,0.47,0.5,-174279.0847578536,-46379.20336549747,-2666.5570028345896,"""PSU_Pitts""",True,"""SparkFun GPS Locked with RTK"""
1720654923515628567,,113,,1720654923,515200853,"""SparkFun GPS Diagnostic""",6,12,0.49,0.2,-174278.43832178906,-46378.03274177865,-2666.470796251584,"""PSU_Pitts""",True,"""SparkFun GPS Locked with RTK"""
1720654923603594353,,114,,1720654923,603244066,"""SparkFun GPS Diagnostic""",6,12,0.48,0.3,-174277.76711271427,-46376.87566312619,-2666.360002961242,"""PSU_Pitts""",True,"""SparkFun GPS Locked with RTK"""
